"","Race","Happy_level","Year"
"58157","Black","Very happy",2021
"58158","White","Not too happy",2021
"58159","White","Pretty happy",2021
"58160","White","Pretty happy",2021
"58161","White","Not too happy",2021
"58162","White","Not too happy",2021
"58163","White","Not too happy",2021
"58164","White","Very happy",2021
"58165","White","Not too happy",2021
"58166","White","Pretty happy",2021
"58167","White","Very happy",2021
"58168","White","Very happy",2021
"58169","White","Very happy",2021
"58170","White","Pretty happy",2021
"58171","White","Pretty happy",2021
"58172","White","Pretty happy",2021
"58173","White","Pretty happy",2021
"58174","Black","Pretty happy",2021
"58175","White","Pretty happy",2021
"58176","White","Pretty happy",2021
"58177","White","Pretty happy",2021
"58178","White","Pretty happy",2021
"58179","White","Very happy",2021
"58180","White","Pretty happy",2021
"58181","White","Very happy",2021
"58182","White","Pretty happy",2021
"58183","White","Not too happy",2021
"58184","Black","Not too happy",2021
"58185","White","Very happy",2021
"58186","White","Not too happy",2021
"58187","White","Pretty happy",2021
"58188","White","Pretty happy",2021
"58189","White","Very happy",2021
"58190","White","Pretty happy",2021
"58191","White","Not too happy",2021
"58192","White","Pretty happy",2021
"58193","White","Pretty happy",2021
"58194","White","Not too happy",2021
"58195","Others","Pretty happy",2021
"58196","White","Pretty happy",2021
"58197","Others","Pretty happy",2021
"58198","Others","Pretty happy",2021
"58199","Others","Very happy",2021
"58200","White","Pretty happy",2021
"58201","Black","Pretty happy",2021
"58202","Black","Not too happy",2021
"58203","White","Not too happy",2021
"58204","White","Very happy",2021
"58205","Others","Very happy",2021
"58206","White","Pretty happy",2021
"58207","White","Pretty happy",2021
"58208","White","Very happy",2021
"58209","White","Pretty happy",2021
"58210","White","Not too happy",2021
"58211","White","Not too happy",2021
"58212","White","Pretty happy",2021
"58213","White","Very happy",2021
"58214","White","Pretty happy",2021
"58215","White","Not too happy",2021
"58216","Black","Not too happy",2021
"58217","White","Pretty happy",2021
"58218","Others","Pretty happy",2021
"58219","Others","Very happy",2021
"58220","White","Pretty happy",2021
"58221","White","Not too happy",2021
"58222","White","Pretty happy",2021
"58223","White","Very happy",2021
"58224","Others","Pretty happy",2021
"58225","White","Very happy",2021
"58226","White","Not too happy",2021
"58227","White","Pretty happy",2021
"58228","White","Very happy",2021
"58229","White","Not too happy",2021
"58230","White","Not too happy",2021
"58231","Others","Pretty happy",2021
"58232","White","Pretty happy",2021
"58233","White","Pretty happy",2021
"58234","White","Pretty happy",2021
"58235","White","Very happy",2021
"58236","Others","Not too happy",2021
"58237","White","Pretty happy",2021
"58238","White","Not too happy",2021
"58239","White","Pretty happy",2021
"58240","White","Not too happy",2021
"58241","White","Pretty happy",2021
"58242","Others","Not too happy",2021
"58243","White","Very happy",2021
"58244","White","Pretty happy",2021
"58245","Others","Pretty happy",2021
"58246","White","Pretty happy",2021
"58247","White","Pretty happy",2021
"58248","Others","Very happy",2021
"58249","White","Pretty happy",2021
"58250","Others","Pretty happy",2021
"58251","White","Pretty happy",2021
"58252","White","Not too happy",2021
"58253","White","Not too happy",2021
"58254","White","Pretty happy",2021
"58255","White","Pretty happy",2021
"58256","White","Pretty happy",2021
"58257","Others","Very happy",2021
"58258","White","Very happy",2021
"58259","White","Pretty happy",2021
"58260","White","Very happy",2021
"58261","White","Very happy",2021
"58262","White","Pretty happy",2021
"58263","White","Pretty happy",2021
"58264","White","Pretty happy",2021
"58265","White","Pretty happy",2021
"58266","White","Not too happy",2021
"58267","White","Very happy",2021
"58268","White","Not too happy",2021
"58269","White","Very happy",2021
"58270","White","Very happy",2021
"58271","White","Pretty happy",2021
"58272","White","Not too happy",2021
"58273","Black","Pretty happy",2021
"58274","Others","Pretty happy",2021
"58275","White","Pretty happy",2021
"58276","White","Very happy",2021
"58277","Black","Pretty happy",2021
"58278","Others","Pretty happy",2021
"58279","White","Pretty happy",2021
"58280","White","Pretty happy",2021
"58281","White","Pretty happy",2021
"58282","White","Pretty happy",2021
"58283","White","Pretty happy",2021
"58284","White","Pretty happy",2021
"58285","White","Very happy",2021
"58286","White","Not too happy",2021
"58287","White","Pretty happy",2021
"58288","Others","Very happy",2021
"58289","White","Pretty happy",2021
"58290","White","Pretty happy",2021
"58291","White","Pretty happy",2021
"58292","White","Pretty happy",2021
"58293","White","Pretty happy",2021
"58294","White","Pretty happy",2021
"58295","White","Pretty happy",2021
"58296","White","Pretty happy",2021
"58297","White","Very happy",2021
"58298","White","Not too happy",2021
"58299","White","Pretty happy",2021
"58300","White","Pretty happy",2021
"58301","White","Pretty happy",2021
"58302","White","Very happy",2021
"58303","White","Very happy",2021
"58304","White","Very happy",2021
"58305","Others","Pretty happy",2021
"58306","White","Not too happy",2021
"58307","White","Very happy",2021
"58308","White","Very happy",2021
"58309","Black","Pretty happy",2021
"58310","Others","Very happy",2021
"58311","White","Not too happy",2021
"58312","Others","Pretty happy",2021
"58313","Black","Pretty happy",2021
"58314","Others","Pretty happy",2021
"58315","Others","Pretty happy",2021
"58316","White","Not too happy",2021
"58317","White","Not too happy",2021
"58318","White","Not too happy",2021
"58319","Others","Pretty happy",2021
"58320","White","Pretty happy",2021
"58321","White","Not too happy",2021
"58322","Black","Pretty happy",2021
"58323","Others","Not too happy",2021
"58324","Black","Pretty happy",2021
"58325","White","Pretty happy",2021
"58326","White","Very happy",2021
"58327","White","Pretty happy",2021
"58328","White","Not too happy",2021
"58329","White","Pretty happy",2021
"58330","White","Pretty happy",2021
"58331","White","Pretty happy",2021
"58332","White","Pretty happy",2021
"58333","Others","Pretty happy",2021
"58334","White","Not too happy",2021
"58335","White","Not too happy",2021
"58336","White","Very happy",2021
"58337","White","Pretty happy",2021
"58338","White","Not too happy",2021
"58339","Others","Pretty happy",2021
"58340","Others","Not too happy",2021
"58341","Black","Pretty happy",2021
"58342","White","Pretty happy",2021
"58343","White","Very happy",2021
"58344","White","Pretty happy",2021
"58345","White","Very happy",2021
"58346","White","Not too happy",2021
"58347","Black","Pretty happy",2021
"58348","White","Not too happy",2021
"58349","White","Not too happy",2021
"58350","White","Pretty happy",2021
"58351","White","Not too happy",2021
"58352","Others","Very happy",2021
"58353","White","Not too happy",2021
"58354","White","Not too happy",2021
"58355","Black","Pretty happy",2021
"58356","White","Pretty happy",2021
"58357","Others","Pretty happy",2021
"58358","White","Pretty happy",2021
"58359","White","Pretty happy",2021
"58360","White","Pretty happy",2021
"58361","White","Pretty happy",2021
"58362","Others","Not too happy",2021
"58363","White","Pretty happy",2021
"58364","White","Pretty happy",2021
"58365","Others","Not too happy",2021
"58366","Black","Pretty happy",2021
"58367","White","Pretty happy",2021
"58368","White","Very happy",2021
"58369","White","Pretty happy",2021
"58370","White","Very happy",2021
"58371","White","Very happy",2021
"58372","White","Pretty happy",2021
"58373","White","Not too happy",2021
"58374","White","Pretty happy",2021
"58375","White","Very happy",2021
"58376","Others","Pretty happy",2021
"58377","Others","Very happy",2021
"58378","Others","Not too happy",2021
"58379","White","Not too happy",2021
"58380","Others","Very happy",2021
"58381","Others","Not too happy",2021
"58382","Others","Pretty happy",2021
"58383","White","Pretty happy",2021
"58384","White","Very happy",2021
"58385","White","Not too happy",2021
"58386","White","Pretty happy",2021
"58387","Others","Very happy",2021
"58388","White","Pretty happy",2021
"58389","Others","Very happy",2021
"58390","Others","Not too happy",2021
"58391","White","Pretty happy",2021
"58392","White","Pretty happy",2021
"58393","Others","Not too happy",2021
"58394","Others","Very happy",2021
"58395","Others","Pretty happy",2021
"58396","Others","Pretty happy",2021
"58397","Black","Very happy",2021
"58398","White","Very happy",2021
"58399","White","Pretty happy",2021
"58400","White","Very happy",2021
"58401","White","Pretty happy",2021
"58402","White","Pretty happy",2021
"58403","White","Very happy",2021
"58404","White","Not too happy",2021
"58405","Others","Pretty happy",2021
"58406","White","Pretty happy",2021
"58407","Others","Pretty happy",2021
"58408","White","Not too happy",2021
"58409","White","Not too happy",2021
"58410","White","Pretty happy",2021
"58411","White","Pretty happy",2021
"58412","Others","Pretty happy",2021
"58413","White","Not too happy",2021
"58414","Others","Pretty happy",2021
"58415","White","Not too happy",2021
"58416","White","Not too happy",2021
"58417","White","Not too happy",2021
"58418","Others","Pretty happy",2021
"58419","White","Pretty happy",2021
"58420","White","Very happy",2021
"58421","Black","Pretty happy",2021
"58422","White","Pretty happy",2021
"58423","White","Pretty happy",2021
"58424","White","Pretty happy",2021
"58425","White","Not too happy",2021
"58426","Black","Pretty happy",2021
"58427","White","Not too happy",2021
"58428","White","Not too happy",2021
"58429","White","Pretty happy",2021
"58430","White","Pretty happy",2021
"58431","White","Not too happy",2021
"58432","White","Pretty happy",2021
"58433","Others","Very happy",2021
"58434","White","Pretty happy",2021
"58435","White","Not too happy",2021
"58436","White","Very happy",2021
"58437","White","Very happy",2021
"58438","White","Pretty happy",2021
"58439","White","Not too happy",2021
"58440","White","Very happy",2021
"58441","White","Not too happy",2021
"58442","White","Very happy",2021
"58443","White","Pretty happy",2021
"58444","Others","Not too happy",2021
"58445","Black","Pretty happy",2021
"58446","White","Pretty happy",2021
"58447","White","Pretty happy",2021
"58448","White","Pretty happy",2021
"58449","Others","Pretty happy",2021
"58450","Black","Very happy",2021
"58451","White","Not too happy",2021
"58452","White","Not too happy",2021
"58453","White","Very happy",2021
"58454","White","Very happy",2021
"58455","White","Pretty happy",2021
"58456","White","Pretty happy",2021
"58457","White","Very happy",2021
"58458","Others","Pretty happy",2021
"58459","White","Not too happy",2021
"58460","White","Pretty happy",2021
"58461","White","Not too happy",2021
"58462","White","Not too happy",2021
"58463","Others","Pretty happy",2021
"58464","White","Pretty happy",2021
"58465","White","Not too happy",2021
"58466","White","Pretty happy",2021
"58467","White","Pretty happy",2021
"58468","White","Pretty happy",2021
"58469","White","Very happy",2021
"58470","White","Very happy",2021
"58471","White","Pretty happy",2021
"58472","White","Pretty happy",2021
"58473","White","Pretty happy",2021
"58474","White","Pretty happy",2021
"58475","Black","Very happy",2021
"58476","White","Pretty happy",2021
"58477","Others","Pretty happy",2021
"58478","Others","Pretty happy",2021
"58479","White","Not too happy",2021
"58480","White","Not too happy",2021
"58481","White","Not too happy",2021
"58482","White","Pretty happy",2021
"58483","White","Pretty happy",2021
"58484","Black","Pretty happy",2021
"58485","White","Pretty happy",2021
"58486","White","Pretty happy",2021
"58487","Others","Pretty happy",2021
"58488","White","Very happy",2021
"58489","White","Pretty happy",2021
"58490","White","Pretty happy",2021
"58491","White","Very happy",2021
"58492","Black","Pretty happy",2021
"58493","White","Very happy",2021
"58494","White","Not too happy",2021
"58495","Others","Not too happy",2021
"58496","White","Pretty happy",2021
"58497","Others","Pretty happy",2021
"58498","Others","Pretty happy",2021
"58499","Others","Very happy",2021
"58500","White","Very happy",2021
"58501","Others","Pretty happy",2021
"58502","White","Very happy",2021
"58503","Others","Pretty happy",2021
"58504","White","Pretty happy",2021
"58505","White","Pretty happy",2021
"58506","Others","Pretty happy",2021
"58507","Others","Pretty happy",2021
"58508","Others","Pretty happy",2021
"58509","White","Not too happy",2021
"58510","White","Pretty happy",2021
"58511","White","Pretty happy",2021
