"","Employee_status","Happy_level","Year","Happy"
"39845","Someone else",2,2004,"Pretty happy"
"39846","Someone else",2,2004,"Pretty happy"
"39847","Someone else",3,2004,"Not too happy"
"39848","Someone else",2,2004,"Pretty happy"
"39849","Someone else",2,2004,"Pretty happy"
"39850","Self-employed",2,2004,"Pretty happy"
"39851","Someone else",3,2004,"Not too happy"
"39852","Someone else",1,2004,"Very happy"
"39853","Someone else",1,2004,"Very happy"
"39854","Someone else",2,2004,"Pretty happy"
"39855","Someone else",2,2004,"Pretty happy"
"39856","Self-employed",2,2004,"Pretty happy"
"39857","Someone else",1,2004,"Very happy"
"39858","Someone else",2,2004,"Pretty happy"
"39859","Someone else",2,2004,"Pretty happy"
"39860","Someone else",2,2004,"Pretty happy"
"39861","Someone else",2,2004,"Pretty happy"
"39862","Someone else",1,2004,"Very happy"
"39863","Self-employed",2,2004,"Pretty happy"
"39864","Someone else",1,2004,"Very happy"
"39865","Someone else",1,2004,"Very happy"
"39866","Someone else",2,2004,"Pretty happy"
"39867","Self-employed",2,2004,"Pretty happy"
"39868","Someone else",1,2004,"Very happy"
"39869","Someone else",2,2004,"Pretty happy"
"39870","Someone else",1,2004,"Very happy"
"39871","Someone else",3,2004,"Not too happy"
"39872","Someone else",2,2004,"Pretty happy"
"39873","Someone else",2,2004,"Pretty happy"
"39874","Self-employed",2,2004,"Pretty happy"
"39875","Someone else",1,2004,"Very happy"
"39876","Someone else",1,2004,"Very happy"
"39877","Someone else",3,2004,"Not too happy"
"39878","Someone else",2,2004,"Pretty happy"
"39879","Someone else",3,2004,"Not too happy"
"39880","Someone else",2,2004,"Pretty happy"
"39881","Someone else",2,2004,"Pretty happy"
"39882","Someone else",2,2004,"Pretty happy"
"39883","Someone else",1,2004,"Very happy"
"39884","Someone else",2,2004,"Pretty happy"
"39885","Someone else",1,2004,"Very happy"
"39886","Someone else",1,2004,"Very happy"
"39887","Someone else",1,2004,"Very happy"
"39888","Someone else",2,2004,"Pretty happy"
"39889","Someone else",2,2004,"Pretty happy"
"39890","Someone else",2,2004,"Pretty happy"
"39891","Someone else",3,2004,"Not too happy"
"39892","Someone else",2,2004,"Pretty happy"
"39893","Someone else",1,2004,"Very happy"
"39894","Someone else",2,2004,"Pretty happy"
"39895","Someone else",2,2004,"Pretty happy"
"39896","Someone else",2,2004,"Pretty happy"
"39897","Someone else",2,2004,"Pretty happy"
"39898","Someone else",2,2004,"Pretty happy"
"39899","Self-employed",2,2004,"Pretty happy"
"39900","Someone else",2,2004,"Pretty happy"
"39901","Someone else",2,2004,"Pretty happy"
"39902","Someone else",2,2004,"Pretty happy"
"39903","Someone else",1,2004,"Very happy"
"39904","Someone else",2,2004,"Pretty happy"
"39905","Someone else",2,2004,"Pretty happy"
"39906","Someone else",1,2004,"Very happy"
"39907","Self-employed",1,2004,"Very happy"
"39908","Someone else",1,2004,"Very happy"
"39909","Self-employed",2,2004,"Pretty happy"
"39910","Someone else",2,2004,"Pretty happy"
"39911","Someone else",2,2004,"Pretty happy"
"39912","Self-employed",2,2004,"Pretty happy"
"39913","Someone else",1,2004,"Very happy"
"39914","Someone else",1,2004,"Very happy"
"39915","Someone else",1,2004,"Very happy"
"39916","Someone else",2,2004,"Pretty happy"
"39917","Someone else",1,2004,"Very happy"
"39918","Someone else",2,2004,"Pretty happy"
"39919","Someone else",2,2004,"Pretty happy"
"39920","Self-employed",2,2004,"Pretty happy"
"39921","Someone else",3,2004,"Not too happy"
"39922","Self-employed",1,2004,"Very happy"
"39923","Someone else",2,2004,"Pretty happy"
"39924","Someone else",2,2004,"Pretty happy"
"39925","Self-employed",3,2004,"Not too happy"
"39926","Someone else",2,2004,"Pretty happy"
"39927","Someone else",1,2004,"Very happy"
"39928","Someone else",2,2004,"Pretty happy"
"39929","Someone else",2,2004,"Pretty happy"
"39930","Someone else",1,2004,"Very happy"
"39931","Someone else",1,2004,"Very happy"
"39932","Someone else",2,2004,"Pretty happy"
"39933","Self-employed",2,2004,"Pretty happy"
"39934","Someone else",2,2004,"Pretty happy"
"39935","Someone else",2,2004,"Pretty happy"
"39936","Self-employed",1,2004,"Very happy"
"39937","Someone else",2,2004,"Pretty happy"
"39938","Someone else",2,2004,"Pretty happy"
"39939","Someone else",2,2004,"Pretty happy"
"39940","Someone else",1,2004,"Very happy"
"39941","Someone else",2,2004,"Pretty happy"
"39942","Someone else",2,2004,"Pretty happy"
"39943","Someone else",1,2004,"Very happy"
"39944","Someone else",2,2004,"Pretty happy"
"39945","Someone else",1,2004,"Very happy"
"39946","Someone else",2,2004,"Pretty happy"
"39947","Self-employed",2,2004,"Pretty happy"
"39948","Someone else",2,2004,"Pretty happy"
"39949","Someone else",1,2004,"Very happy"
"39950","Someone else",1,2004,"Very happy"
"39951","Someone else",1,2004,"Very happy"
"39952","Someone else",2,2004,"Pretty happy"
"39953","Someone else",1,2004,"Very happy"
"39954","Someone else",1,2004,"Very happy"
"39955","Someone else",2,2004,"Pretty happy"
"39956","Someone else",2,2004,"Pretty happy"
"39957","Someone else",2,2004,"Pretty happy"
"39958","Someone else",3,2004,"Not too happy"
"39959","Someone else",2,2004,"Pretty happy"
"39960","Someone else",2,2004,"Pretty happy"
"39961","Someone else",1,2004,"Very happy"
"39962","Someone else",1,2004,"Very happy"
"39963","Self-employed",2,2004,"Pretty happy"
"39964","Someone else",2,2004,"Pretty happy"
"39965","Someone else",2,2004,"Pretty happy"
"39966","Self-employed",1,2004,"Very happy"
"39967","Self-employed",1,2004,"Very happy"
"39968","Someone else",1,2004,"Very happy"
"39969","Someone else",1,2004,"Very happy"
"39970","Self-employed",2,2004,"Pretty happy"
"39971","Self-employed",2,2004,"Pretty happy"
"39972","Self-employed",2,2004,"Pretty happy"
"39973","Someone else",1,2004,"Very happy"
"39974","Someone else",1,2004,"Very happy"
"39975","Someone else",1,2004,"Very happy"
"39976","Self-employed",3,2004,"Not too happy"
"39977","Someone else",1,2004,"Very happy"
"39978","Self-employed",2,2004,"Pretty happy"
"39979","Someone else",2,2004,"Pretty happy"
"39980","Someone else",2,2004,"Pretty happy"
"39981","Self-employed",2,2004,"Pretty happy"
"39982","Self-employed",2,2004,"Pretty happy"
"39983","Self-employed",2,2004,"Pretty happy"
"39984","Someone else",1,2004,"Very happy"
"39985","Someone else",2,2004,"Pretty happy"
"39986","Someone else",2,2004,"Pretty happy"
"39987","Someone else",2,2004,"Pretty happy"
"39988","Someone else",1,2004,"Very happy"
"39989","Someone else",2,2004,"Pretty happy"
"39990","Someone else",2,2004,"Pretty happy"
"39991","Someone else",2,2004,"Pretty happy"
"39992","Someone else",1,2004,"Very happy"
"39993","Someone else",1,2004,"Very happy"
"39994","Someone else",1,2004,"Very happy"
"39995","Someone else",3,2004,"Not too happy"
"39996","Someone else",2,2004,"Pretty happy"
"39997","Self-employed",2,2004,"Pretty happy"
"39998","Self-employed",2,2004,"Pretty happy"
"39999","Someone else",1,2004,"Very happy"
"40000","Someone else",2,2004,"Pretty happy"
"40001","Self-employed",3,2004,"Not too happy"
"40002","Someone else",2,2004,"Pretty happy"
"40003","Someone else",3,2004,"Not too happy"
"40004","Someone else",1,2004,"Very happy"
"40005","Someone else",2,2004,"Pretty happy"
"40006","Someone else",2,2004,"Pretty happy"
"40007","Someone else",2,2004,"Pretty happy"
"40008","Someone else",3,2004,"Not too happy"
"40009","Someone else",2,2004,"Pretty happy"
"40010","Someone else",2,2004,"Pretty happy"
"40011","Someone else",3,2004,"Not too happy"
"40012","Someone else",2,2004,"Pretty happy"
"40013","Someone else",1,2004,"Very happy"
"40014","Someone else",1,2004,"Very happy"
"40015","Someone else",2,2004,"Pretty happy"
"40016","Someone else",3,2004,"Not too happy"
"40017","Someone else",3,2004,"Not too happy"
"40018","Someone else",2,2004,"Pretty happy"
"40019","Someone else",1,2004,"Very happy"
"40020","Someone else",1,2004,"Very happy"
"40021","Self-employed",2,2004,"Pretty happy"
"40022","Someone else",1,2004,"Very happy"
"40023","Someone else",2,2004,"Pretty happy"
"40024","Someone else",3,2004,"Not too happy"
"40025","Someone else",2,2004,"Pretty happy"
"40026","Someone else",2,2004,"Pretty happy"
"40027","Someone else",2,2004,"Pretty happy"
"40028","Someone else",1,2004,"Very happy"
"40029","Someone else",1,2004,"Very happy"
"40030","Someone else",2,2004,"Pretty happy"
"40031","Someone else",2,2004,"Pretty happy"
"40032","Someone else",1,2004,"Very happy"
"40033","Someone else",2,2004,"Pretty happy"
"40034","Someone else",3,2004,"Not too happy"
"40035","Someone else",1,2004,"Very happy"
"40036","Someone else",2,2004,"Pretty happy"
"40037","Someone else",1,2004,"Very happy"
"40038","Self-employed",3,2004,"Not too happy"
"40039","Someone else",2,2004,"Pretty happy"
"40040","Self-employed",3,2004,"Not too happy"
"40041","Self-employed",2,2004,"Pretty happy"
"40042","Someone else",2,2004,"Pretty happy"
"40043","Someone else",1,2004,"Very happy"
"40044","Someone else",1,2004,"Very happy"
"40045","Someone else",2,2004,"Pretty happy"
"40046","Someone else",1,2004,"Very happy"
"40047","Someone else",1,2004,"Very happy"
"40048","Self-employed",2,2004,"Pretty happy"
"40049","Someone else",2,2004,"Pretty happy"
"40050","Someone else",1,2004,"Very happy"
"40051","Someone else",2,2004,"Pretty happy"
"40052","Someone else",1,2004,"Very happy"
"40053","Someone else",1,2004,"Very happy"
"40054","Someone else",1,2004,"Very happy"
"40055","Someone else",3,2004,"Not too happy"
"40056","Someone else",2,2004,"Pretty happy"
"40057","Someone else",3,2004,"Not too happy"
"40058","Someone else",2,2004,"Pretty happy"
"40059","Someone else",1,2004,"Very happy"
"40060","Someone else",2,2004,"Pretty happy"
"40061","Someone else",2,2004,"Pretty happy"
"40062","Someone else",1,2004,"Very happy"
"40063","Someone else",1,2004,"Very happy"
"40064","Someone else",2,2004,"Pretty happy"
"40065","Someone else",2,2004,"Pretty happy"
"40066","Someone else",2,2004,"Pretty happy"
"40067","Someone else",2,2004,"Pretty happy"
"40068","Someone else",2,2004,"Pretty happy"
"40069","Someone else",2,2004,"Pretty happy"
"40070","Someone else",1,2004,"Very happy"
"40071","Someone else",1,2004,"Very happy"
"40072","Someone else",1,2004,"Very happy"
"40073","Someone else",2,2004,"Pretty happy"
"40074","Someone else",2,2004,"Pretty happy"
"40075","Someone else",1,2004,"Very happy"
"40076","Someone else",2,2004,"Pretty happy"
"40077","Someone else",2,2004,"Pretty happy"
"40078","Someone else",2,2004,"Pretty happy"
"40079","Someone else",2,2004,"Pretty happy"
"40080","Someone else",1,2004,"Very happy"
"40081","Self-employed",2,2004,"Pretty happy"
"40082","Someone else",1,2004,"Very happy"
"40083","Someone else",2,2004,"Pretty happy"
"40084","Self-employed",2,2004,"Pretty happy"
"40085","Someone else",2,2004,"Pretty happy"
"40086","Someone else",3,2004,"Not too happy"
"40087","Self-employed",2,2004,"Pretty happy"
"40088","Someone else",2,2004,"Pretty happy"
"40089","Someone else",1,2004,"Very happy"
"40090","Self-employed",2,2004,"Pretty happy"
"40091","Someone else",2,2004,"Pretty happy"
"40092","Someone else",2,2004,"Pretty happy"
"40093","Someone else",1,2004,"Very happy"
"40094","Someone else",2,2004,"Pretty happy"
"40095","Someone else",2,2004,"Pretty happy"
"40096","Someone else",1,2004,"Very happy"
"40097","Someone else",1,2004,"Very happy"
"40098","Someone else",2,2004,"Pretty happy"
"40099","Someone else",2,2004,"Pretty happy"
"40100","Someone else",2,2004,"Pretty happy"
"40101","Someone else",2,2004,"Pretty happy"
"40102","Someone else",1,2004,"Very happy"
"40103","Self-employed",2,2004,"Pretty happy"
"40104","Someone else",2,2004,"Pretty happy"
"40105","Someone else",1,2004,"Very happy"
"40106","Someone else",2,2004,"Pretty happy"
"40107","Someone else",1,2004,"Very happy"
"40108","Self-employed",2,2004,"Pretty happy"
"40109","Someone else",2,2004,"Pretty happy"
"40110","Someone else",2,2004,"Pretty happy"
"40111","Someone else",2,2004,"Pretty happy"
"40112","Someone else",2,2004,"Pretty happy"
"40113","Someone else",2,2004,"Pretty happy"
"40114","Someone else",2,2004,"Pretty happy"
"40115","Someone else",3,2004,"Not too happy"
"40116","Someone else",3,2004,"Not too happy"
"40117","Self-employed",1,2004,"Very happy"
"40118","Someone else",3,2004,"Not too happy"
"40119","Someone else",2,2004,"Pretty happy"
"40120","Someone else",2,2004,"Pretty happy"
"40121","Someone else",1,2004,"Very happy"
"40122","Someone else",1,2004,"Very happy"
"40123","Someone else",2,2004,"Pretty happy"
"40124","Someone else",1,2004,"Very happy"
"40125","Someone else",2,2004,"Pretty happy"
"40126","Self-employed",1,2004,"Very happy"
"40127","Someone else",1,2004,"Very happy"
"40128","Someone else",1,2004,"Very happy"
"40129","Someone else",1,2004,"Very happy"
"40130","Someone else",2,2004,"Pretty happy"
"40131","Someone else",1,2004,"Very happy"
"40132","Someone else",2,2004,"Pretty happy"
"40133","Someone else",2,2004,"Pretty happy"
"40134","Someone else",2,2004,"Pretty happy"
"40135","Someone else",1,2004,"Very happy"
"40136","Someone else",2,2004,"Pretty happy"
"40137","Someone else",2,2004,"Pretty happy"
"40138","Someone else",1,2004,"Very happy"
"40139","Someone else",2,2004,"Pretty happy"
"40140","Someone else",2,2004,"Pretty happy"
"40141","Someone else",1,2004,"Very happy"
"40142","Someone else",1,2004,"Very happy"
"40143","Self-employed",2,2004,"Pretty happy"
"40144","Someone else",3,2004,"Not too happy"
"40145","Someone else",2,2004,"Pretty happy"
"40146","Someone else",2,2004,"Pretty happy"
"40147","Someone else",2,2004,"Pretty happy"
"40148","Someone else",2,2004,"Pretty happy"
"40149","Someone else",2,2004,"Pretty happy"
"40150","Someone else",3,2004,"Not too happy"
"40151","Someone else",2,2004,"Pretty happy"
"40152","Someone else",2,2004,"Pretty happy"
"40153","Someone else",1,2004,"Very happy"
"40154","Someone else",3,2004,"Not too happy"
"40155","Someone else",2,2004,"Pretty happy"
"40156","Self-employed",3,2004,"Not too happy"
"40157","Someone else",2,2004,"Pretty happy"
"40158","Self-employed",2,2004,"Pretty happy"
"40159","Someone else",1,2004,"Very happy"
"40160","Someone else",1,2004,"Very happy"
"40161","Someone else",1,2004,"Very happy"
"40162","Self-employed",2,2004,"Pretty happy"
"40163","Someone else",1,2004,"Very happy"
"40164","Someone else",2,2004,"Pretty happy"
"40165","Someone else",1,2004,"Very happy"
"40166","Someone else",1,2004,"Very happy"
"40167","Someone else",2,2004,"Pretty happy"
"40168","Someone else",1,2004,"Very happy"
"40169","Someone else",2,2004,"Pretty happy"
"40170","Someone else",1,2004,"Very happy"
"40171","Someone else",2,2004,"Pretty happy"
"40172","Someone else",2,2004,"Pretty happy"
"40173","Self-employed",1,2004,"Very happy"
"40174","Someone else",2,2004,"Pretty happy"
"40175","Someone else",3,2004,"Not too happy"
"40176","Self-employed",2,2004,"Pretty happy"
"40177","Self-employed",2,2004,"Pretty happy"
"40178","Someone else",1,2004,"Very happy"
"40179","Someone else",1,2004,"Very happy"
"40180","Someone else",2,2004,"Pretty happy"
"40181","Someone else",3,2004,"Not too happy"
"40182","Someone else",1,2004,"Very happy"
"40183","Someone else",2,2004,"Pretty happy"
"40184","Someone else",1,2004,"Very happy"
"40185","Self-employed",1,2004,"Very happy"
"40186","Someone else",2,2004,"Pretty happy"
"40187","Someone else",3,2004,"Not too happy"
"40188","Someone else",2,2004,"Pretty happy"
"40189","Someone else",2,2004,"Pretty happy"
"40190","Someone else",2,2004,"Pretty happy"
"40191","Someone else",3,2004,"Not too happy"
"40192","Someone else",3,2004,"Not too happy"
"40193","Someone else",2,2004,"Pretty happy"
"40194","Someone else",1,2004,"Very happy"
"40195","Someone else",1,2004,"Very happy"
"40196","Someone else",2,2004,"Pretty happy"
"40197","Someone else",2,2004,"Pretty happy"
"40198","Someone else",2,2004,"Pretty happy"
"40199","Someone else",1,2004,"Very happy"
"40200","Someone else",1,2004,"Very happy"
"40201","Someone else",2,2004,"Pretty happy"
"40202","Someone else",1,2004,"Very happy"
"40203","Someone else",1,2004,"Very happy"
"40204","Someone else",1,2004,"Very happy"
"40205","Someone else",2,2004,"Pretty happy"
"40206","Someone else",2,2004,"Pretty happy"
"40207","Someone else",3,2004,"Not too happy"
"40208","Someone else",1,2004,"Very happy"
"40209","Someone else",2,2004,"Pretty happy"
"40210","Someone else",2,2004,"Pretty happy"
"40211","Self-employed",2,2004,"Pretty happy"
"40212","Someone else",2,2004,"Pretty happy"
"40213","Someone else",1,2004,"Very happy"
"40214","Someone else",1,2004,"Very happy"
"40215","Someone else",2,2004,"Pretty happy"
"40216","Someone else",2,2004,"Pretty happy"
"40217","Someone else",1,2004,"Very happy"
"40218","Someone else",2,2004,"Pretty happy"
"40219","Someone else",1,2004,"Very happy"
"40220","Self-employed",2,2004,"Pretty happy"
"40221","Someone else",1,2004,"Very happy"
"40222","Someone else",2,2004,"Pretty happy"
"40223","Someone else",2,2004,"Pretty happy"
"40224","Self-employed",1,2004,"Very happy"
"40225","Someone else",3,2004,"Not too happy"
"40226","Someone else",2,2004,"Pretty happy"
"40227","Someone else",1,2004,"Very happy"
"40228","Someone else",2,2004,"Pretty happy"
