"","Marital_status","Happy_level","Year"
"53920","Widowed","Pretty happy",2016
"53921","Divorced","Not too happy",2016
"53922","Divorced","Pretty happy",2016
"53923","Married","Pretty happy",2016
"53924","Married","Pretty happy",2016
"53925","Never married","Not too happy",2016
"53926","Married","Pretty happy",2016
"53927","Divorced","Pretty happy",2016
"53928","Divorced","Pretty happy",2016
"53929","Divorced","Pretty happy",2016
"53930","Widowed","Not too happy",2016
"53931","Married","Pretty happy",2016
"53932","Married","Very happy",2016
"53933","Never married","Pretty happy",2016
"53934","Married","Pretty happy",2016
"53935","Married","Very happy",2016
"53936","Married","Very happy",2016
"53937","Married","Not too happy",2016
"53938","Married","Pretty happy",2016
"53939","Never married","Pretty happy",2016
"53940","Married","Pretty happy",2016
"53941","Widowed","Pretty happy",2016
"53942","Married","Not too happy",2016
"53943","Widowed","Not too happy",2016
"53944","Married","Very happy",2016
"53945","Never married","Pretty happy",2016
"53946","Widowed","Not too happy",2016
"53947","Married","Pretty happy",2016
"53948","Never married","Pretty happy",2016
"53949","Widowed","Not too happy",2016
"53950","Married","Very happy",2016
"53951","Married","Pretty happy",2016
"53952","Never married","Pretty happy",2016
"53953","Divorced","Not too happy",2016
"53954","Divorced","Pretty happy",2016
"53955","Married","Pretty happy",2016
"53956","Divorced","Very happy",2016
"53957","Married","Pretty happy",2016
"53958","Married","Very happy",2016
"53959","Widowed","Not too happy",2016
"53960","Married","Pretty happy",2016
"53961","Married","Very happy",2016
"53962","Never married","Pretty happy",2016
"53963","Married","Very happy",2016
"53964","Married","Pretty happy",2016
"53965","Divorced","Not too happy",2016
"53966","Married","Very happy",2016
"53967","Divorced","Very happy",2016
"53968","Divorced","Very happy",2016
"53969","Widowed","Very happy",2016
"53970","Married","Pretty happy",2016
"53971","Separated","Pretty happy",2016
"53972","Married","Very happy",2016
"53973","Never married","Very happy",2016
"53974","Never married","Pretty happy",2016
"53975","Widowed","Pretty happy",2016
"53976","Married","Very happy",2016
"53977","Widowed","Not too happy",2016
"53978","Married","Not too happy",2016
"53979","Never married","Very happy",2016
"53980","Married","Very happy",2016
"53981","Married","Pretty happy",2016
"53982","Divorced","Pretty happy",2016
"53983","Married","Pretty happy",2016
"53984","Never married","Pretty happy",2016
"53985","Married","Pretty happy",2016
"53986","Divorced","Very happy",2016
"53987","Never married","Very happy",2016
"53988","Never married","Very happy",2016
"53989","Married","Very happy",2016
"53990","Married","Very happy",2016
"53991","Never married","Very happy",2016
"53992","Married","Pretty happy",2016
"53993","Separated","Pretty happy",2016
"53994","Never married","Pretty happy",2016
"53995","Married","Very happy",2016
"53996","Married","Pretty happy",2016
"53997","Married","Very happy",2016
"53998","Never married","Pretty happy",2016
"53999","Divorced","Very happy",2016
"54000","Married","Not too happy",2016
"54001","Never married","Not too happy",2016
"54002","Widowed","Very happy",2016
"54003","Separated","Not too happy",2016
"54004","Married","Not too happy",2016
"54005","Widowed","Pretty happy",2016
"54006","Married","Pretty happy",2016
"54007","Married","Very happy",2016
"54008","Married","Pretty happy",2016
"54009","Married","Very happy",2016
"54010","Divorced","Pretty happy",2016
"54011","Separated","Not too happy",2016
"54012","Married","Very happy",2016
"54013","Married","Pretty happy",2016
"54014","Never married","Very happy",2016
"54015","Married","Pretty happy",2016
"54016","Widowed","Not too happy",2016
"54017","Divorced","Not too happy",2016
"54018","Never married","Pretty happy",2016
"54019","Divorced","Not too happy",2016
"54020","Never married","Pretty happy",2016
"54021","Never married","Pretty happy",2016
"54022","Never married","Not too happy",2016
"54023","Separated","Very happy",2016
"54024","Divorced","Pretty happy",2016
"54025","Married","Very happy",2016
"54026","Married","Pretty happy",2016
"54027","Married","Pretty happy",2016
"54028","Divorced","Pretty happy",2016
"54029","Divorced","Pretty happy",2016
"54030","Divorced","Pretty happy",2016
"54031","Widowed","Very happy",2016
"54032","Married","Not too happy",2016
"54033","Widowed","Not too happy",2016
"54034","Divorced","Very happy",2016
"54035","Widowed","Very happy",2016
"54036","Married","Very happy",2016
"54037","Never married","Pretty happy",2016
"54038","Divorced","Pretty happy",2016
"54039","Widowed","Pretty happy",2016
"54040","Married","Very happy",2016
"54041","Married","Pretty happy",2016
"54042","Never married","Not too happy",2016
"54043","Married","Very happy",2016
"54044","Widowed","Very happy",2016
"54045","Widowed","Very happy",2016
"54046","Divorced","Very happy",2016
"54047","Married","Very happy",2016
"54048","Married","Pretty happy",2016
"54049","Married","Pretty happy",2016
"54050","Married","Pretty happy",2016
"54051","Married","Very happy",2016
"54052","Divorced","Pretty happy",2016
"54053","Married","Pretty happy",2016
"54054","Divorced","Very happy",2016
"54055","Never married","Pretty happy",2016
"54056","Married","Very happy",2016
"54057","Never married","Pretty happy",2016
"54058","Married","Very happy",2016
"54059","Divorced","Pretty happy",2016
"54060","Married","Very happy",2016
"54061","Married","Pretty happy",2016
"54062","Married","Pretty happy",2016
"54063","Married","Very happy",2016
"54064","Married","Pretty happy",2016
"54065","Married","Pretty happy",2016
"54066","Never married","Pretty happy",2016
"54067","Separated","Pretty happy",2016
"54068","Married","Pretty happy",2016
"54069","Married","Not too happy",2016
"54070","Never married","Pretty happy",2016
"54071","Married","Pretty happy",2016
"54072","Widowed","Very happy",2016
"54073","Married","Pretty happy",2016
"54074","Widowed","Pretty happy",2016
"54075","Married","Pretty happy",2016
"54076","Married","Very happy",2016
"54077","Married","Pretty happy",2016
"54078","Never married","Pretty happy",2018
"54079","Separated","Very happy",2018
"54080","Married","Very happy",2018
"54081","Married","Very happy",2018
"54082","Divorced","Pretty happy",2018
"54083","Widowed","Not too happy",2018
"54084","Divorced","Pretty happy",2018
"54085","Never married","Pretty happy",2018
"54086","Widowed","Not too happy",2018
"54087","Married","Pretty happy",2018
"54088","Divorced","Pretty happy",2018
"54089","Separated","Pretty happy",2018
"54090","Divorced","Not too happy",2018
"54091","Married","Very happy",2018
"54092","Never married","Pretty happy",2018
"54093","Widowed","Pretty happy",2018
"54094","Married","Not too happy",2018
"54095","Divorced","Pretty happy",2018
"54096","Never married","Not too happy",2018
"54097","Married","Very happy",2018
"54098","Married","Pretty happy",2018
"54099","Never married","Very happy",2018
"54100","Married","Very happy",2018
"54101","Widowed","Very happy",2018
"54102","Divorced","Pretty happy",2018
"54103","Divorced","Not too happy",2018
"54104","Never married","Pretty happy",2018
"54105","Married","Pretty happy",2018
"54106","Married","Not too happy",2018
"54107","Married","Pretty happy",2018
"54108","Divorced","Pretty happy",2018
"54109","Divorced","Very happy",2018
"54110","Married","Very happy",2018
"54111","Widowed","Pretty happy",2018
"54112","Never married","Not too happy",2018
"54113","Married","Pretty happy",2018
"54114","Divorced","Pretty happy",2018
"54115","Never married","Pretty happy",2018
"54116","Widowed","Very happy",2018
"54117","Married","Pretty happy",2018
"54118","Divorced","Pretty happy",2018
"54119","Widowed","Not too happy",2018
"54120","Married","Pretty happy",2018
"54121","Married","Pretty happy",2018
"54122","Divorced","Pretty happy",2018
"54123","Divorced","Pretty happy",2018
"54124","Never married","Pretty happy",2018
"54125","Separated","Not too happy",2018
"54126","Divorced","Pretty happy",2018
"54127","Married","Very happy",2018
"54128","Married","Pretty happy",2018
"54129","Divorced","Pretty happy",2018
"54130","Married","Pretty happy",2018
"54131","Never married","Not too happy",2018
"54132","Never married","Pretty happy",2018
"54133","Separated","Not too happy",2018
"54134","Married","Pretty happy",2018
"54135","Married","Not too happy",2018
"54136","Never married","Pretty happy",2018
"54137","Widowed","Pretty happy",2018
"54138","Never married","Pretty happy",2018
"54139","Divorced","Not too happy",2018
"54140","Married","Pretty happy",2018
"54141","Separated","Very happy",2018
"54142","Never married","Pretty happy",2018
"54143","Married","Very happy",2018
"54144","Married","Pretty happy",2018
"54145","Married","Very happy",2018
"54146","Married","Pretty happy",2018
"54147","Never married","Pretty happy",2018
"54148","Never married","Very happy",2018
"54149","Married","Very happy",2018
"54150","Widowed","Pretty happy",2018
"54151","Married","Pretty happy",2018
"54152","Married","Pretty happy",2018
"54153","Married","Pretty happy",2018
"54154","Divorced","Very happy",2018
"54155","Married","Very happy",2018
"54156","Separated","Pretty happy",2018
"54157","Never married","Pretty happy",2018
"54158","Never married","Pretty happy",2018
"54159","Married","Pretty happy",2018
"54160","Married","Pretty happy",2018
"54161","Never married","Pretty happy",2018
"54162","Never married","Pretty happy",2018
"54163","Married","Not too happy",2018
"54164","Never married","Very happy",2018
"54165","Widowed","Not too happy",2018
"54166","Never married","Pretty happy",2018
"54167","Never married","Pretty happy",2018
"54168","Married","Pretty happy",2018
"54169","Separated","Very happy",2018
"54170","Widowed","Very happy",2018
"54171","Divorced","Not too happy",2018
"54172","Divorced","Not too happy",2018
"54173","Married","Pretty happy",2018
"54174","Married","Very happy",2018
"54175","Never married","Pretty happy",2018
"54176","Never married","Pretty happy",2018
"54177","Never married","Pretty happy",2018
"54178","Never married","Pretty happy",2018
"54179","Married","Very happy",2018
"54180","Married","Not too happy",2018
"54181","Divorced","Very happy",2018
"54182","Married","Very happy",2018
"54183","Never married","Pretty happy",2018
"54184","Divorced","Not too happy",2018
"54185","Married","Pretty happy",2018
"54186","Married","Very happy",2018
"54187","Married","Pretty happy",2018
"54188","Married","Pretty happy",2018
"54189","Married","Very happy",2018
"54190","Never married","Pretty happy",2018
"54191","Married","Pretty happy",2018
"54192","Married","Pretty happy",2018
"54193","Widowed","Pretty happy",2018
"54194","Married","Pretty happy",2018
"54195","Never married","Pretty happy",2018
"54196","Never married","Pretty happy",2018
"54197","Married","Pretty happy",2018
"54198","Never married","Very happy",2018
"54199","Married","Pretty happy",2018
"54200","Never married","Very happy",2018
"54201","Married","Very happy",2018
"54202","Married","Pretty happy",2018
"54203","Married","Pretty happy",2018
"54204","Married","Pretty happy",2018
"54205","Never married","Pretty happy",2018
"54206","Never married","Pretty happy",2018
"54207","Married","Not too happy",2018
"54208","Married","Very happy",2018
"54209","Never married","Pretty happy",2018
"54210","Divorced","Not too happy",2018
"54211","Married","Pretty happy",2018
"54212","Divorced","Not too happy",2018
"54213","Divorced","Pretty happy",2018
"54214","Never married","Pretty happy",2018
"54215","Never married","Not too happy",2018
"54216","Never married","Pretty happy",2018
"54217","Never married","Pretty happy",2018
"54218","Separated","Very happy",2018
"54219","Never married","Pretty happy",2018
"54220","Never married","Not too happy",2018
"54221","Separated","Pretty happy",2018
"54222","Never married","Very happy",2018
"54223","Married","Pretty happy",2018
"54224","Separated","Not too happy",2018
"54225","Never married","Pretty happy",2018
"54226","Married","Very happy",2018
"54227","Separated","Pretty happy",2018
"54228","Married","Pretty happy",2018
"54229","Married","Not too happy",2018
"54230","Never married","Pretty happy",2018
"54231","Never married","Very happy",2018
"54232","Never married","Pretty happy",2018
"54233","Never married","Not too happy",2018
"54234","Married","Pretty happy",2018
"54235","Never married","Pretty happy",2018
"54236","Married","Very happy",2018
"54237","Divorced","Not too happy",2018
"54238","Never married","Pretty happy",2018
"54239","Married","Very happy",2018
"54240","Married","Pretty happy",2018
"54241","Married","Very happy",2018
"54242","Separated","Pretty happy",2018
"54243","Never married","Very happy",2018
"54244","Never married","Very happy",2018
"54245","Divorced","Pretty happy",2018
"54246","Never married","Pretty happy",2018
"54247","Never married","Pretty happy",2018
"54248","Divorced","Not too happy",2018
"54249","Never married","Very happy",2018
"54250","Divorced","Pretty happy",2018
